Date,Time,MSec,Sample,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12
4/8/2016,11:32:00,383,18586,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:00,584,18587,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:00,783,18588,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:00,983,18589,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:01,183,18590,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:01,383,18591,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:01,583,18592,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:01,783,18593,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:01,983,18594,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:02,183,18595,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:02,383,18596,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:02,584,18597,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:02,784,18598,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:02,984,18599,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:03,193,18600,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:03,384,18601,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:03,584,18602,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:03,784,18603,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:03,984,18604,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:04,184,18605,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:04,384,18606,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:04,583,18607,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:04,783,18608,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:04,983,18609,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:05,183,18610,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:05,383,18611,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:05,583,18612,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:05,783,18613,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:05,983,18614,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:06,183,18615,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:06,387,18616,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:06,583,18617,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:06,783,18618,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:06,989,18619,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:07,184,18620,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:07,384,18621,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:07,584,18622,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:07,784,18623,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:07,984,18624,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:08,184,18625,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:08,384,18626,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:08,584,18627,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:08,784,18628,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:08,984,18629,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:09,191,18630,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:09,384,18631,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:09,584,18632,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:09,784,18633,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:09,984,18634,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:10,183,18635,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:10,383,18636,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:10,583,18637,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:10,783,18638,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:10,983,18639,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:11,183,18640,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:11,383,18641,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:11,583,18642,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:11,783,18643,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:11,984,18644,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:12,184,18645,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:12,384,18646,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:12,584,18647,81,78,82,84,84,85,111,82,84,83,84,82
4/8/2016,11:32:12,784,18648,81,78,82,84,84,85,133,82,84,83,84,82
4/8/2016,11:32:12,984,18649,81,78,82,84,84,85,136,82,84,83,84,82
4/8/2016,11:32:13,184,18650,81,78,82,84,84,85,144,82,84,83,84,82
4/8/2016,11:32:13,384,18651,81,78,82,84,84,85,128,82,84,83,84,82
4/8/2016,11:32:13,589,18652,81,78,82,84,84,85,119,82,84,83,84,82
4/8/2016,11:32:13,784,18653,81,78,82,84,84,85,100,82,85,83,84,82
4/8/2016,11:32:13,984,18654,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:14,184,18655,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:14,384,18656,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:14,584,18657,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:14,784,18658,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:14,984,18659,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:15,185,18660,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:15,385,18661,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:15,585,18662,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:15,783,18663,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:15,983,18664,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:16,183,18665,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:16,384,18666,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:16,583,18667,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:16,785,18668,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:16,984,18669,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:17,184,18670,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:17,385,18671,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:17,584,18672,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:17,784,18673,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:17,984,18674,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:18,184,18675,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:18,384,18676,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:18,584,18677,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:18,784,18678,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:18,984,18679,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:19,189,18680,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:19,384,18681,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:19,584,18682,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:19,784,18683,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:19,984,18684,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:20,184,18685,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:20,385,18686,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:20,585,18687,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:20,784,18688,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:20,984,18689,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:21,184,18690,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:21,383,18691,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:21,584,18692,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:21,784,18693,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:21,984,18694,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:22,184,18695,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:22,384,18696,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:22,584,18697,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:22,784,18698,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:22,984,18699,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:23,184,18700,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:23,384,18701,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:23,584,18702,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:23,784,18703,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:23,984,18704,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:24,184,18705,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:24,384,18706,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:24,584,18707,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:24,784,18708,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:24,984,18709,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:25,184,18710,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:25,384,18711,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:25,584,18712,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:25,785,18713,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:25,984,18714,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:26,184,18715,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:26,385,18716,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:26,585,18717,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:26,786,18718,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:26,984,18719,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:27,184,18720,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:27,384,18721,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:27,584,18722,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:27,784,18723,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:27,984,18724,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:28,184,18725,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:28,397,18726,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:28,584,18727,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:28,784,18728,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:28,984,18729,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:29,184,18730,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:29,384,18731,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:29,584,18732,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:29,784,18733,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:29,984,18734,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:30,184,18735,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:30,384,18736,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:30,584,18737,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:30,784,18738,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:30,984,18739,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:31,185,18740,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:31,385,18741,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:31,585,18742,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:31,785,18743,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:31,985,18744,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:32,185,18745,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:32,385,18746,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:32,585,18747,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:32,785,18748,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:32,985,18749,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:33,184,18750,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:33,384,18751,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:33,584,18752,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:33,784,18753,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:33,985,18754,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:34,184,18755,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:34,384,18756,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:34,584,18757,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:34,784,18758,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:34,985,18759,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:35,184,18760,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:35,384,18761,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:35,584,18762,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:35,784,18763,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:35,985,18764,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:36,185,18765,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:36,385,18766,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:36,585,18767,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:36,785,18768,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:37,4,18769,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:37,186,18770,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:37,385,18771,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:37,585,18772,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:37,785,18773,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:37,985,18774,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:38,185,18775,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:38,384,18776,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:38,584,18777,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:38,784,18778,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:38,984,18779,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:39,184,18780,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:39,384,18781,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:39,585,18782,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:39,784,18783,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:39,984,18784,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:40,202,18785,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:40,384,18786,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:40,584,18787,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:40,785,18788,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:40,985,18789,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:41,185,18790,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:41,385,18791,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:41,585,18792,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:41,785,18793,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:41,985,18794,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:42,185,18795,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:42,386,18796,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:42,585,18797,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:42,785,18798,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:42,985,18799,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:43,185,18800,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:43,394,18801,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:43,585,18802,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:43,784,18803,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:43,984,18804,81,78,82,84,84,85,82,82,84,83,84,95
4/8/2016,11:32:44,184,18805,81,78,82,84,84,85,82,82,84,83,84,123
4/8/2016,11:32:44,384,18806,81,78,82,84,84,85,82,82,85,83,84,124
4/8/2016,11:32:44,584,18807,81,78,82,84,84,85,82,82,84,83,84,196
4/8/2016,11:32:44,784,18808,81,78,82,84,84,85,82,82,84,83,84,155
4/8/2016,11:32:44,984,18809,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:45,184,18810,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:45,384,18811,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:45,585,18812,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:45,785,18813,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:45,985,18814,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:46,185,18815,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:46,385,18816,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:46,585,18817,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:46,785,18818,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:46,985,18819,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:47,185,18820,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:47,385,18821,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:47,585,18822,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:47,785,18823,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:47,985,18824,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:48,185,18825,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:48,385,18826,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:48,585,18827,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:48,785,18828,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:48,985,18829,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:49,185,18830,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:49,385,18831,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:49,584,18832,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:49,784,18833,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:49,984,18834,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:50,185,18835,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:50,386,18836,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:50,586,18837,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:50,785,18838,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:50,985,18839,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:51,185,18840,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:51,385,18841,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:51,585,18842,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:51,785,18843,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:51,985,18844,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:52,185,18845,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:52,385,18846,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:52,585,18847,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:52,785,18848,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:52,994,18849,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:53,185,18850,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:53,385,18851,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:53,585,18852,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:53,785,18853,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:53,985,18854,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:54,185,18855,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:54,385,18856,81,78,82,84,83,85,82,82,85,83,84,82
4/8/2016,11:32:54,603,18857,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:54,785,18858,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:54,984,18859,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:55,185,18860,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:55,385,18861,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:55,585,18862,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:55,785,18863,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:55,985,18864,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:56,185,18865,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:56,385,18866,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:56,585,18867,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:56,785,18868,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:56,985,18869,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:57,185,18870,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:57,387,18871,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:57,585,18872,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:57,785,18873,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:57,985,18874,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:58,185,18875,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:58,385,18876,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:58,586,18877,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:58,786,18878,81,78,82,84,84,85,82,82,85,83,84,83
4/8/2016,11:32:58,985,18879,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:32:59,185,18880,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:59,385,18881,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:59,585,18882,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:32:59,785,18883,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:32:59,986,18884,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:00,186,18885,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:33:00,403,18886,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:00,586,18887,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:33:00,785,18888,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:00,985,18889,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:01,185,18890,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:01,385,18891,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:01,585,18892,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:01,785,18893,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:01,985,18894,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:02,185,18895,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:02,385,18896,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:02,588,18897,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:02,785,18898,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:02,985,18899,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:33:03,185,18900,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:33:03,385,18901,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:03,585,18902,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:03,786,18903,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:33:03,986,18904,81,78,82,84,84,85,82,82,84,83,84,83
4/8/2016,11:33:04,194,18905,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:04,385,18906,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:04,585,18907,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:04,785,18908,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:04,986,18909,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:33:05,186,18910,81,78,82,84,84,85,82,82,85,83,84,82
4/8/2016,11:33:05,386,18911,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:05,586,18912,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:05,804,18913,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:05,986,18914,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:06,186,18915,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:06,385,18916,81,78,82,84,84,85,82,82,84,83,84,82
4/8/2016,11:33:06,585,18917,81,78,82,84,84,85,82,82,84,83,84,82
