"","Events","diff_time","area","amplitude","well"
"963","1223",3.58399987220764,1.974409321925,0.550895477769316,"W4"
"964","1224",3.40100002288818,1.87359553250244,0.550895477769316,"W4"
"965","1225",1.98799991607666,1.09518016357241,0.550895477769316,"W4"
"966","1226",0.590999841690063,0.325579140149438,0.550895477769316,"W4"
"967","1228",3.9539999961853,2.17824071699838,0.550895477769316,"W4"
"968","1229",3.17199993133545,1.74744041765728,0.550895477769316,"W4"
"969","1231",3.59400010108948,1.97991840279266,0.550895477769316,"W4"
"970","1232",0.207000017166138,0.114035373354996,0.550895477769316,"W4"
"971","1233",0.601999998092651,0.331639076566379,0.550895477769316,"W4"
"972","1235",0.587999820709229,0.323926442157883,0.550895477769316,"W4"
"973","1236",1,0.550895477769316,0.550895477769316,"W4"
"974","1237",2.40199995040894,1.3232509102824,0.550895477769316,"W4"
"975","1238",3.5990002155304,1.98267294322649,0.550895477769316,"W4"
"976","1239",4.14299988746643,2.28235990240404,0.550895477769316,"W4"
"977","1241",2.57599997520447,1.41910673707401,0.550895477769316,"W4"
"978","1242",3,1.65268643330795,0.550895477769316,"W4"
"979","1243",0.193000078201294,0.106322870290217,0.550895477769316,"W4"
"980","1244",3.0090000629425,1.65764452728261,0.550895477769316,"W4"
"981","1245",0.191999912261963,0.105771883397221,0.550895477769316,"W4"
"982","1246",0.194000005722046,0.106873725839497,0.550895477769316,"W4"
"983","1247",2.95599985122681,1.62844695032762,0.550895477769316,"W4"
"984","1249",2.58599996566772,1.42461568659796,0.550895477769316,"W4"
"985","1251",3.37399983406067,1.85872125057845,0.550895477769316,"W4"
"986","1252",1,0.550895477769316,0.550895477769316,"W4"
"987","1253",3.35399985313416,1.84770335153056,0.550895477769316,"W4"
"988","1254",2.96799993515015,1.63505774229384,0.550895477769316,"W4"
"989","1256",2.59800004959106,1.43122647856418,0.550895477769316,"W4"
"990","1257",0.580999851226807,0.320070190625493,0.550895477769316,"W4"
"991","1258",3.21200013160706,1.76947634709678,0.550895477769316,"W4"
"992","1260",2.34899997711182,1.29405346467113,0.550895477769316,"W4"
"993","1263",3.94899988174438,2.17548617656455,0.550895477769316,"W4"
